"","ID","List","count_Trial","Size","Orien","Match","Probe","Target","correct_response","response_time_Probe_response","response_time_Target_response","correct"
"1","C_F_21-02","C_List02.csv",0,"L","V","Y","重型吊臂升起準備移動貨物","STI_EXP02/LARGE/crane_V.jpg","j",8154,983,1
"2","C_F_21-02","C_List02.csv",1,"L","V","N","那台自動販賣機躺在貨車中","STI_EXP02/LARGE/vending_V.jpg","j",1885,1160,0
"3","C_F_21-02","C_List02.csv",2,"S","V","N","那棵生玉米被丟在廚房角落","STI_EXP02/SMALL/cornhusk_r.jpg","j",1794,1014,0
"4","C_F_21-02","C_List02.csv",3,"F","F","F","蠟燭立在餐桌上","STI_EXP02/Filler/041-bonbon_candy.jpg","f",1111,977,1
"5","C_F_21-02","C_List02.csv",4,"L","H","N","船錨正被放下","STI_EXP02/LARGE/anchor_H.jpg","j",993,1667,1
"6","C_F_21-02","C_List02.csv",5,"F","F","F","床舖就放在房間裡","STI_EXP02/Filler/240-pont_bridge.jpg","f",2400,945,1
"7","C_F_21-02","C_List02.csv",6,"S","V","N","有支牙刷放在洗手台","STI_EXP02/SMALL/toothbrush_V.jpg","j",1226,1204,0
"8","C_F_21-02","C_List02.csv",7,"F","F","F","碼錶就在教練手中","STI_EXP02/Filler/wheel01.jpg","f",1637,854,1
"9","C_F_21-02","C_List02.csv",8,"S","V","Y","漏斗就在廚師的手裡","STI_EXP02/SMALL/funnel_r.jpg","j",1361,1091,1
"10","C_F_21-02","C_List02.csv",9,"L","V","Y","那台吉普車掉到裂縫裡","STI_EXP02/LARGE/jeep_V.jpg","j",1042,1165,1
"11","C_F_21-02","C_List02.csv",10,"L","H","N","那艘遊艇已沉入海中","STI_EXP02/LARGE/boat_H.jpg","j",1054,1276,0
"12","C_F_21-02","C_List02.csv",11,"F","F","F","電話設置在茶几上","STI_EXP02/Filler/Generic_High_Speed_Train_01.jpg","f",467,1120,1
"13","C_F_21-02","C_List02.csv",12,"F","F","F","那隻牛生活在農場裡","STI_EXP02/Filler/294-ventilateur_fan.jpg","f",1733,858,1
"14","C_F_21-02","C_List02.csv",13,"F","F","F","氣球在小孩子的手裡","STI_EXP02/Filler/pill.jpg","f",773,625,1
"15","C_F_21-02","C_List02.csv",14,"F","F","F","那台雲梯車行駛在馬路上","STI_EXP02/Filler/chair.jpg","f",685,737,1
"16","C_F_21-02","C_List02.csv",15,"F","F","F","那台警車行駛在馬路上","STI_EXP02/Filler/282-tractopelle_digger.jpg","f",713,692,1
"17","C_F_21-02","C_List02.csv",16,"F","F","F","木筏正向碼頭移動","STI_EXP02/Filler/293-usine_factory.jpg","f",313,769,1
"18","C_F_21-02","C_List02.csv",17,"L","H","N","公文櫃就放在辦公室裡","STI_EXP02/LARGE/filingcabinet_H.jpg","j",602,583,1
"19","C_F_21-02","C_List02.csv",18,"F","F","F","鬧鐘被放在床上","STI_EXP02/Filler/flower.jpg","f",380,559,1
"20","C_F_21-02","C_List02.csv",19,"L","H","Y","這隻豬的屠體被放在桌上","STI_EXP02/LARGE/pig_H.jpg","j",351,736,1
"21","C_F_21-02","C_List02.csv",20,"F","F","F","錘子放在工作桌上","STI_EXP02/Filler/uprightpiano01.jpg","f",399,656,1
"22","C_F_21-02","C_List02.csv",21,"F","F","F","有顆牙齒在鐵盤之中","STI_EXP02/Filler/lighthouse.jpg","f",396,1615,1
"23","C_F_21-02","C_List02.csv",22,"L","H","Y","砂石車車斗載滿砂石","STI_EXP02/LARGE/wreckingball_H.jpg","j",1071,585,0
"24","C_F_21-02","C_List02.csv",23,"F","F","F","有隻蝦子在水族箱中","STI_EXP02/Filler/laptopopen.jpg","f",623,645,1
"25","C_F_21-02","C_List02.csv",24,"F","F","F","那台休旅車在馬路上行駛","STI_EXP02/Filler/castletower.jpg","f",683,542,1
"26","C_F_21-02","C_List02.csv",25,"S","H","Y","保特瓶被丟棄在地上","STI_EXP02/SMALL/waterbottle01b.jpg","j",323,549,1
"27","C_F_21-02","C_List02.csv",26,"S","V","Y","那根大葱正要被沖洗","STI_EXP02/SMALL/leek_r.jpg","j",534,543,1
"28","C_F_21-02","C_List02.csv",27,"F","F","F","戰艦航行在大海","STI_EXP02/Filler/166-klaxon_horn.jpg","f",571,777,1
"29","C_F_21-02","C_List02.csv",28,"F","F","F","那台計算器放在桌子上","STI_EXP02/Filler/ferry.jpg","f",584,773,0
"30","C_F_21-02","C_List02.csv",29,"F","F","F","電風扇裝在天花板","STI_EXP02/Filler/scrubbingbrush05b.jpg","f",387,969,1
"31","C_F_21-02","C_List02.csv",30,"F","F","F","教堂在廣場旁邊","STI_EXP02/Filler/airhockeytable.jpg","f",1354,739,1
"32","C_F_21-02","C_List02.csv",31,"S","H","N","那支拐杖正握在老人手中","STI_EXP02/SMALL/066-canne_cane.jpg","j",638,970,1
"33","C_F_21-02","C_List02.csv",32,"S","H","N","試管就放在試管架","STI_EXP02/SMALL/126-eprouvette_test-tube.jpg","j",576,551,1
"34","C_F_21-02","C_List02.csv",33,"F","F","F","那顆膠囊放在桌子上","STI_EXP02/Filler/027-batterie_drum-set.jpg","f",2244,745,1
"35","C_F_21-02","C_List02.csv",34,"F","F","F","衣服就放在衣櫥裡","STI_EXP02/Filler/020-baignoire_bathtub.jpg","f",715,733,1
"36","C_F_21-02","C_List02.csv",35,"F","F","F","貨輪航行到港口","STI_EXP02/Filler/dryingmachine02.jpg","f",501,736,1
"37","C_F_21-02","C_List02.csv",36,"L","H","Y","火箭正被輸送到發射台","STI_EXP02/LARGE/rocket_H.jpg","j",674,1165,1
"38","C_F_21-02","C_List02.csv",37,"L","V","N","酒桶被放置在酒窖中","STI_EXP02/LARGE/barrel_V.jpg","j",434,658,0
"39","C_F_21-02","C_List02.csv",38,"F","F","F","那間狗屋蓋在大門旁","STI_EXP02/Filler/strap.jpg","f",1218,698,1
"40","C_F_21-02","C_List02.csv",39,"F","F","F","魔術方塊就在架子上","STI_EXP02/Filler/microwave.jpg","f",669,815,1
"41","C_F_21-02","C_List02.csv",40,"S","V","N","玻璃瓶被倒放在酒櫃裡","STI_EXP02/SMALL/beerbottle_r.jpg","j",763,1460,0
"42","C_F_21-02","C_List02.csv",41,"S","H","Y","這貝殼就躺在海邊","STI_EXP02/SMALL/seashell01.jpg","j",659,832,1
"43","C_F_21-02","C_List02.csv",42,"F","F","F","籃球架就設置在球場邊","STI_EXP02/Filler/rubikcube.jpg","f",840,704,1
"44","C_F_21-02","C_List02.csv",43,"L","V","N","那台大冰箱躺在貨運卡車裡","STI_EXP02/LARGE/refrigerator_V.jpg","j",654,622,1
"45","C_F_21-02","C_List02.csv",44,"F","F","F","那艘軍艦正駛向港口","STI_EXP02/Filler/boxtrailer.jpg","f",425,781,1
"46","C_F_21-02","C_List02.csv",45,"L","V","Y","公車墜落在懸崖上","STI_EXP02/LARGE/bus_V.jpg","j",549,1003,1
"47","C_F_21-02","C_List02.csv",46,"S","V","Y","釣竿在那位釣客身旁","STI_EXP02/SMALL/fishingrod_r.jpg","j",443,668,1
"48","C_F_21-02","C_List02.csv",47,"S","V","Y","有根胡蘿蔔剛被農夫採收","STI_EXP02/SMALL/carrot01_r.jpg","j",404,854,1
"49","C_F_21-02","C_List02.csv",48,"S","H","Y","訂書機放在辦公桌上","STI_EXP02/SMALL/stapler03a.jpg","j",500,542,1
"50","C_F_21-02","C_List02.csv",49,"L","H","N","桌子被豎起放在儲藏室裡","STI_EXP02/LARGE/desk_H.jpg","j",583,618,1
"51","C_F_21-02","C_List02.csv",50,"F","F","F","那件帳篷架在空地上","STI_EXP02/Filler/castle.jpg","f",585,1621,1
"52","C_F_21-02","C_List02.csv",51,"L","V","N","停車場閘門擋住準備繳費的車子","STI_EXP02/LARGE/gate_arms_V.jpg","j",975,935,1
"53","C_F_21-02","C_List02.csv",52,"S","H","N","那支保齡球瓶站在球道盡頭","STI_EXP02/SMALL/248-quille_skittle.jpg","j",640,511,1
"54","C_F_21-02","C_List02.csv",53,"S","V","N","那隻手套放在駕駛座前","STI_EXP02/SMALL/glove_V.jpg","j",468,564,1
"55","C_F_21-02","C_List02.csv",54,"F","F","F","乒乓球桌就在房間裡","STI_EXP02/Filler/staple.jpg","f",356,587,0
"56","C_F_21-02","C_List02.csv",55,"F","F","F","那間小屋位在森林裡","STI_EXP02/Filler/barn.jpg","f",422,780,0
"57","C_F_21-02","C_List02.csv",56,"S","V","N","鐵釘放在工具箱中","STI_EXP02/SMALL/nail_r.jpg","j",788,855,0
"58","C_F_21-02","C_List02.csv",57,"F","F","F","錄音帶放在錄音機裡","STI_EXP02/Filler/071-bateau_boat.jpg","f",797,923,1
"59","C_F_21-02","C_List02.csv",58,"F","F","F","貨物列車在鐵路上行駛","STI_EXP02/Filler/156-hot-dog_hot-dog.jpg","f",567,677,1
"60","C_F_21-02","C_List02.csv",59,"F","F","F","手電筒放在手提箱中","STI_EXP02/Filler/freighttruck.jpg","f",384,620,1
"61","C_F_21-02","C_List02.csv",60,"F","F","F","機庫就在飛機旁邊","STI_EXP02/Filler/cow.jpg","f",525,590,1
"62","C_F_21-02","C_List02.csv",61,"S","V","Y","湯匙放在盤子右邊","STI_EXP02/SMALL/spoon_V.jpg","j",420,970,1
"63","C_F_21-02","C_List02.csv",62,"F","F","F","那隻鋸子放在工具箱中","STI_EXP02/Filler/034-biberon_feeding-bottle.jpg","f",460,668,1
"64","C_F_21-02","C_List02.csv",63,"L","V","N","巡曳飛彈正在海面飛行","STI_EXP02/LARGE/missle_V.jpg","j",835,544,1
"65","C_F_21-02","C_List02.csv",64,"F","F","F","撲克牌在魔術師手中","STI_EXP02/Filler/weight01.jpg","f",546,692,1
"66","C_F_21-02","C_List02.csv",65,"F","F","F","文件夾就在書架上","STI_EXP02/Filler/pillow.jpg","f",433,926,1
"67","C_F_21-02","C_List02.csv",66,"F","F","F","蘋果就在桌子上","STI_EXP02/Filler/075-carte_playing-card.jpg","f",1035,544,1
"68","C_F_21-02","C_List02.csv",67,"L","V","N","戰鬥機在雲層下飛行","STI_EXP02/LARGE/jetfighter_V.jpg","j",485,544,1
"69","C_F_21-02","C_List02.csv",68,"L","H","Y","那台客機飛行在雲層上","STI_EXP02/LARGE/aeroplane_H.jpg","j",677,554,1
"70","C_F_21-02","C_List02.csv",69,"L","V","Y","那艘太空梭已準備發射升空","STI_EXP02/LARGE/spaceshuttle_V.jpg","j",390,472,1
"71","C_F_21-02","C_List02.csv",70,"F","F","F","這卷底片就在相機中","STI_EXP02/Filler/025-barre_bar.jpg","f",912,615,1
"72","C_F_21-02","C_List02.csv",71,"S","V","Y","畚箕就掛在牆上","STI_EXP02/SMALL/dustpan_r.jpg","j",475,629,1
"73","C_F_21-02","C_List02.csv",72,"F","F","F","耳環就在盒子旁邊","STI_EXP02/Filler/078-cassette_cassette.jpg","f",450,696,1
"74","C_F_21-02","C_List02.csv",73,"F","F","F","那台摩托車停在停車場裡","STI_EXP02/Filler/earring01.jpg","f",587,641,1
"75","C_F_21-02","C_List02.csv",74,"F","F","F","辦公椅放在辦公室裡","STI_EXP02/Filler/solderingiron.jpg","f",427,669,1
"76","C_F_21-02","C_List02.csv",75,"F","F","F","漢堡就在托盤裡","STI_EXP02/Filler/035-bibliotheque_book-shelves.jpg","f",486,507,1
"77","C_F_21-02","C_List02.csv",76,"F","F","F","玩具恐龍站立在桌子上","STI_EXP02/Filler/usbkey.jpg","f",349,543,1
"78","C_F_21-02","C_List02.csv",77,"F","F","F","那支瑞士刀放在桌子上","STI_EXP02/Filler/filmroll.jpg","f",407,550,1
"79","C_F_21-02","C_List02.csv",78,"F","F","F","飛鏢盤就掛在牆上","STI_EXP02/Filler/hangar.jpg","f",397,540,1
"80","C_F_21-02","C_List02.csv",79,"F","F","F","書架放置在房間裡","STI_EXP02/Filler/sailboat.jpg","f",520,661,1
"81","C_F_21-02","C_List02.csv",80,"S","H","N","鑰匙圈掛在牆上","STI_EXP02/SMALL/keychain.jpg","j",502,891,1
"82","C_F_21-02","C_List02.csv",81,"L","V","Y","複製的自由女神像設置在公園裡","STI_EXP02/LARGE/liberty_V.jpg","j",612,615,1
"83","C_F_21-02","C_List02.csv",82,"S","H","Y","那支餐叉放在抽屜裡","STI_EXP02/SMALL/tongs01b.jpg","j",350,812,0
"84","C_F_21-02","C_List02.csv",83,"F","F","F","那盞燈安裝在牆上","STI_EXP02/Filler/ribbon04.jpg","f",357,666,1
"85","C_F_21-02","C_List02.csv",84,"S","V","N","冰淇淋勺就在櫃子上","STI_EXP02/SMALL/measuringspoon_r.jpg","j",500,735,1
"86","C_F_21-02","C_List02.csv",85,"S","V","N","這頂帽子在模特兒的頭上","STI_EXP02/SMALL/hat_r.jpg","j",498,618,1
"87","C_F_21-02","C_List02.csv",86,"L","H","N","那張沙發放在手推車上移動","STI_EXP02/LARGE/sofa_H.jpg","j",552,660,1
"88","C_F_21-02","C_List02.csv",87,"L","H","Y","那台直立式鋼琴擺在貨車上","STI_EXP02/LARGE/Uprightpiano_H.jpg","j",528,477,1
"89","C_F_21-02","C_List02.csv",88,"F","F","F","電腦顯示器放在書桌上","STI_EXP02/Filler/fryingpan02a.jpg","f",374,685,1
"90","C_F_21-02","C_List02.csv",89,"L","V","N","鐵達尼號正航向目的地","STI_EXP02/LARGE/Titanic_V.jpg","j",613,577,1
"91","C_F_21-02","C_List02.csv",90,"F","F","F","城堡就建在山上","STI_EXP02/Filler/desk02.jpg","f",413,732,1
"92","C_F_21-02","C_List02.csv",91,"S","V","Y","眼藥膏正準備用在患者眼部","STI_EXP02/SMALL/gluetube_r.jpg","j",526,668,1
"93","C_F_21-02","C_List02.csv",92,"F","F","F","那盞桌燈就擺在店裡","STI_EXP02/Filler/dentalfloss03b.jpg","f",519,822,1
"94","C_F_21-02","C_List02.csv",93,"F","F","F","杯子放在餐桌上","STI_EXP02/Filler/kiwi03.jpg","f",435,622,1
"95","C_F_21-02","C_List02.csv",94,"F","F","F","巨型煉油廠就在大馬路旁","STI_EXP02/Filler/ironbarrel.jpg","f",539,1010,1
"96","C_F_21-02","C_List02.csv",95,"F","F","F","那座燈塔位於港口入口","STI_EXP02/Filler/submarine.jpg","f",698,587,1
"97","C_F_21-02","C_List02.csv",96,"F","F","F","那間雞舍在花園裡","STI_EXP02/Filler/candle08b.jpg","f",462,653,1
"98","C_F_21-02","C_List02.csv",97,"S","H","Y","相框收在抽屜裡","STI_EXP02/SMALL/pictureframe04.jpg","j",444,1361,1
"99","C_F_21-02","C_List02.csv",98,"F","F","F","影印機在桌子旁邊","STI_EXP02/Filler/spatula04.jpg","f",447,539,1
"100","C_F_21-02","C_List02.csv",99,"L","H","N","地板門已開啓讓人進入","STI_EXP02/LARGE/trapdoor_H.jpg","j",1012,1249,1
"101","C_F_21-02","C_List02.csv",100,"F","F","F","垃圾桶設在人行道上","STI_EXP02/Filler/woodboard.jpg","f",649,887,0
"102","C_F_21-02","C_List02.csv",101,"L","V","Y","雲梯已就位讓消防員攀爬","STI_EXP02/LARGE/ladder_V.jpg","j",517,543,1
"103","C_F_21-02","C_List02.csv",102,"S","H","N","樹枝被插進土裡","STI_EXP02/SMALL/branch02.jpg","j",406,972,1
"104","C_F_21-02","C_List02.csv",103,"S","H","Y","剃刀放在盥洗台旁","STI_EXP02/SMALL/razor01.jpg","j",586,670,1
"105","C_F_21-02","C_List02.csv",104,"F","F","F","雨傘被放在海灘上","STI_EXP02/Filler/tv.jpg","f",539,663,1
"106","C_F_21-02","C_List02.csv",105,"L","V","Y","那具窗框安裝在大門上","STI_EXP02/LARGE/windowframe_V.jpg","j",437,700,1
"107","C_F_21-02","C_List02.csv",106,"S","H","N","這支火柴夾在我的手指裡","STI_EXP02/SMALL/007-allumette_match.jpg","j",469,698,1
"108","C_F_21-02","C_List02.csv",107,"S","H","Y","那隻鞋放在地板上","STI_EXP02/SMALL/shoe.jpg","j",417,544,1
"109","C_F_21-02","C_List02.csv",108,"F","F","F","那台卡車停在工廠裡","STI_EXP02/Filler/cooler01.jpg","f",335,622,1
"110","C_F_21-02","C_List02.csv",109,"L","H","Y","砂石車車斗載滿砂石","STI_EXP02/LARGE/dump_truck_V.JPG","j",446,577,1
"111","C_F_21-02","C_List02.csv",110,"F","F","F","救生圈被放在甲板上","STI_EXP02/Filler/093-chapiteau_big-top.jpg","f",7,704,1
"112","C_F_21-02","C_List02.csv",111,"L","H","Y","那座路燈正被搬運中","STI_EXP02/LARGE/streetlantern_H.jpg","j",462,884,1
"113","C_F_21-02","C_List02.csv",112,"S","H","Y","那支螺絲起子放在工作檯","STI_EXP02/SMALL/screwdriver04b.jpg","j",420,700,0
"114","C_F_21-02","C_List02.csv",113,"L","V","N","降落傘從噴射機尾張開","STI_EXP02/LARGE/parachute_V.jpg","j",1534,668,1
"115","C_F_21-02","C_List02.csv",114,"L","V","Y","那座釣橋擋住了城門","STI_EXP02/LARGE/Drawbridge_V.jpg","j",652,774,1
"116","C_F_21-02","C_List02.csv",115,"F","F","F","那台電動機車行駛在隧道裡","STI_EXP02/Filler/briefcaseclosed.jpg","f",408,974,1
"117","C_F_21-02","C_List02.csv",116,"S","H","N","花盆擺在門口前","STI_EXP02/SMALL/242-pot_jar.jpg","j",588,778,1
"118","C_F_21-02","C_List02.csv",117,"S","H","N","那支糖果棒掛在聖誕樹上","STI_EXP02/SMALL/candycane01a.jpg","j",661,669,1
"119","C_F_21-02","C_List02.csv",118,"L","H","N","獨木舟正從瀑布頂端落下","STI_EXP02/LARGE/canoe_H.jpg","j",751,890,1
"120","C_F_21-02","C_List02.csv",119,"F","F","F","那顆球就在桌球桌上","STI_EXP02/Filler/faucet.jpg","f",472,971,1
"121","C_F_21-02","C_List02.csv",120,"L","H","Y","鐵桶正被推上卡車","STI_EXP02/LARGE/steelbarrel_H.jpg","j",664,655,1
"122","C_F_21-02","C_List02.csv",121,"F","F","F","大白菜就放在貨架上","STI_EXP02/Filler/umbrellaopen.jpg","f",693,956,1
"123","C_F_21-02","C_List02.csv",122,"S","V","Y","那支菊花被遊客摘起","STI_EXP02/SMALL/daisy_r.jpg","j",490,627,1
"124","C_F_21-02","C_List02.csv",123,"L","H","N","那張床墊緊靠著牆壁","STI_EXP02/LARGE/mattress_H.jpg","j",720,661,1
"125","C_F_21-02","C_List02.csv",124,"S","V","N","那條牛仔褲就放在床上","STI_EXP02/SMALL/jeans01_r.jpg","j",585,736,1
"126","C_F_21-02","C_List02.csv",125,"F","F","F","飛機正滑行在跑道上","STI_EXP02/Filler/260-sapin_fir-tree.jpg","f",482,742,1
"127","C_F_21-02","C_List02.csv",126,"F","F","F","烘衣機放在浴室裡","STI_EXP02/Filler/church.jpg","f",428,691,1
